"","LSOA21CD","IMD_2025_decile","IMD_2025_score"
"20817","E01021921",5,21.159
"20818","E01021922",4,24.769
"20819","E01021923",7,12.328
"20820","E01021924",7,11.894
"20821","E01021925",9,7.576
"20822","E01021926",9,6.833
"20823","E01021927",9,5.935
"20824","E01021928",7,12.188
"20825","E01021929",9,5.819
"20826","E01021930",6,14.766
"20827","E01021931",8,10.034
"20828","E01021932",7,11.258
"20829","E01021933",8,9.533
"20830","E01021934",10,5.252
"20831","E01021935",10,4.725
"20832","E01021936",8,9.104
"20833","E01021937",9,7.081
"20834","E01021938",10,4.958
"20835","E01021939",10,4.053
"20836","E01021940",10,5.286
"20837","E01021941",10,4.332
"20838","E01021942",4,23.033
"20839","E01021943",8,9.103
"20840","E01021944",9,8.084
"20841","E01021945",9,8.225
"20842","E01021946",10,4.004
"20843","E01021947",9,8.083
"20844","E01021948",9,7.825
"20845","E01021949",9,5.472
"20846","E01021950",7,12.252
"20847","E01021951",9,5.66
"20848","E01021952",8,10.906
"20849","E01021953",1,46.124
"20850","E01021954",6,17.244
"20851","E01021955",2,33.587
"20852","E01021956",4,24.278
"20853","E01021957",4,23.939
"20854","E01021958",10,4.217
"20855","E01021959",8,8.897
"20856","E01021960",10,3.216
"20857","E01021961",10,3.927
"20858","E01021962",4,23.064
"20859","E01021963",10,3.477
"20860","E01021964",9,7.305
"20861","E01021965",10,4.066
"20862","E01021966",7,12.624
"20863","E01021967",7,12.96
"20864","E01021968",1,52.854
"20865","E01021969",2,43.091
"20866","E01021970",1,68.528
"20867","E01021971",8,8.879
"20868","E01021972",5,17.742
"20869","E01021973",7,12.632
"20870","E01021974",3,29.554
"20871","E01021975",2,33.965
"20872","E01021976",4,23.178
"20873","E01021977",2,34.729
"20874","E01021978",7,13.827
"20875","E01021979",4,22.288
"20876","E01021980",6,16.6
"20877","E01021981",6,15.926
"20878","E01021982",4,25.37
"20879","E01021983",7,13.706
"20880","E01021984",4,24.076
"20881","E01021985",6,15.148
"20882","E01021986",5,18.536
"20883","E01021987",6,15.195
"20884","E01021988",1,94.223
"20885","E01021989",2,35.588
"20886","E01021990",1,60.512
"20887","E01021991",4,22.994
"20888","E01021992",4,25.269
"20889","E01021993",6,16.358
"20890","E01021994",5,20.632
"20891","E01021995",7,13.977
"20892","E01021996",4,23.653
"20893","E01021997",1,62.618
"20894","E01021998",1,46.882
"20895","E01021999",3,30.638
"20896","E01022000",5,20.201
"20897","E01022001",1,54.148
"20898","E01022002",4,21.981
"20899","E01022004",4,26.008
"20900","E01022005",7,12.754
"20901","E01022006",1,45.363
"20902","E01022007",2,39.072
"20903","E01022008",5,20.249
"20904","E01022009",5,20.865
"20905","E01022010",5,19.856
"20906","E01022011",4,26.003
"20907","E01022012",4,23.309
"20908","E01022013",9,7.309
"20909","E01022014",5,18.773
"20910","E01022015",8,10.348
"20911","E01022016",3,26.718
"20912","E01022017",5,20.943
"20913","E01022018",3,29.678
"20914","E01022019",5,20.031
"20915","E01022020",6,16.439
"20916","E01022021",4,25.121
"20917","E01022022",3,26.921
"20918","E01022023",2,38.737
"20919","E01022024",3,29.595
"20920","E01022025",1,85.631
"20921","E01022026",1,72.896
"20922","E01022027",1,56.833
"20923","E01022028",4,26.336
"20924","E01022030",1,63.673
"20925","E01022031",1,81.129
"20926","E01022032",1,53.674
"20927","E01022033",4,22.893
"20928","E01022034",4,22.514
"20929","E01022035",5,19.989
"20930","E01022036",4,24.561
"20931","E01022037",3,28.355
"20932","E01022038",2,34.051
"20933","E01022039",2,44.306
"20934","E01022040",3,28.34
"20935","E01022041",4,25.793
"20936","E01022042",1,61.379
"20937","E01022043",1,56.317
"20938","E01022044",2,35.455
"20939","E01022045",1,60.737
"20940","E01022046",2,44.593
"20941","E01022047",3,26.898
"20942","E01022048",5,21.224
"20943","E01022049",3,30.48
"20944","E01022050",4,25.294
"20945","E01022051",5,17.955
"20946","E01022052",6,15.769
"20947","E01022053",6,15.525
"20948","E01022054",2,37.22
"20949","E01022055",2,39.991
"20950","E01022056",1,47.11
"20951","E01022057",8,9.817
"20952","E01022058",7,14.128
"20953","E01022059",7,12.001
"20954","E01022060",8,10.535
"20955","E01022061",8,9.247
"20956","E01022062",9,6.912
"20957","E01022063",8,10.175
"20958","E01022064",9,8.022
"20959","E01022067",7,12.257
"20960","E01022068",8,8.556
"20961","E01022069",9,5.616
"20962","E01022070",9,8.168
"20963","E01022071",7,13.206
"20964","E01022072",9,7.69
"20965","E01022073",8,9.755
"20966","E01022074",8,8.56
"20967","E01022075",10,2.163
"20968","E01022076",8,9.387
"20969","E01022077",10,5.22
"20970","E01022078",6,16.297
"20971","E01022079",10,4.848
"20972","E01022080",9,5.818
"20973","E01022081",9,7.962
"20974","E01022082",9,6.193
"20975","E01022083",9,7.732
"20976","E01022084",10,5.221
"20977","E01022085",9,7.904
"20978","E01022086",6,15.209
"20979","E01022087",8,10.243
"20980","E01022088",7,11.769
"20981","E01022089",7,12.984
"20982","E01022092",7,12.9
"20983","E01022093",6,15.458
"20984","E01022094",9,6.733
"20985","E01022095",7,14.134
"20986","E01022096",6,15.737
"20987","E01022097",7,13.795
"20988","E01022098",7,13.762
"20989","E01022099",8,9.833
"20990","E01022100",10,5.163
"20991","E01022101",9,7.567
"20992","E01022102",5,18.445
"20993","E01022104",9,6.127
"20994","E01022105",10,1.656
"20995","E01022106",10,3.124
"20996","E01022107",10,4.524
"20997","E01022108",9,7.01
"20998","E01022109",10,1.093
"20999","E01022110",8,9.494
"21000","E01022111",10,3.913
"21001","E01022112",10,1.651
"21002","E01022113",10,1.072
"21003","E01022114",10,1.771
"21004","E01022115",10,2.951
"21005","E01022116",10,5.442
"21006","E01022117",5,17.871
"21007","E01022118",10,1.699
"21008","E01022119",10,4.52
"21009","E01022120",2,38.531
"21010","E01022121",3,32.69
"21011","E01022122",2,43.45
"21012","E01022123",9,8.092
"21013","E01022124",4,22.296
"21014","E01022125",10,4.16
"21015","E01022126",6,14.502
"21016","E01022127",7,12.495
"21017","E01022128",10,1.049
"21018","E01022129",10,3.453
"21019","E01022130",10,2.617
"21020","E01022131",3,31.875
"21021","E01022132",3,30.785
"21022","E01022133",3,33.323
"21023","E01022134",4,23.149
"21024","E01022135",10,2.693
"21025","E01022136",9,6.905
"21026","E01022137",9,7.227
"21027","E01022138",10,2.855
"21028","E01022139",9,6.101
"21029","E01022140",9,7.884
"21030","E01022141",7,12.776
"21031","E01022142",6,15.66
"21032","E01022143",10,3.077
"21033","E01022144",10,5.143
"21034","E01022145",10,2.395
"21035","E01022146",10,1.909
"21036","E01022147",1,55.262
"21037","E01022148",7,13.115
"21038","E01022149",4,23.908
"21039","E01022150",5,20.377
"21040","E01022151",5,20.729
"21041","E01022152",1,50.412
"21042","E01022153",3,29.565
"21043","E01022154",5,19.496
"21044","E01022155",8,9.461
"21045","E01022156",5,17.841
"21046","E01022157",3,31.171
"21047","E01022159",4,22.495
"21048","E01022160",3,27.732
"21049","E01022161",6,14.465
"21050","E01022162",7,13.352
"21051","E01022163",8,10.076
"21052","E01022164",2,35.105
"21053","E01022165",9,7.796
"21054","E01022166",9,5.673
"21055","E01022167",10,2.059
"21056","E01022168",10,3.286
"21057","E01022169",8,10.731
"21058","E01022170",10,1.923
"21059","E01022171",10,1.587
"21060","E01022172",10,2.887
"21061","E01022173",4,21.874
"21062","E01022174",10,4.259
"21063","E01022175",6,16.481
"21064","E01022176",6,14.855
"21065","E01022177",7,11.7
"21066","E01022178",6,15.025
"21067","E01022179",7,12.899
"21068","E01022181",9,8.27
"21069","E01022182",7,12.988
"21070","E01022183",8,9.903
"21071","E01022184",8,11.099
"21072","E01022185",7,11.941
"21073","E01022186",6,17.045
"21074","E01022187",6,15.061
"21075","E01022188",5,17.664
"21076","E01022189",10,3.453
"21077","E01022190",7,11.392
"21078","E01022191",9,7.903
"21079","E01022192",4,21.788
"21080","E01022193",10,1.563
"21081","E01022194",6,14.49
"21082","E01022195",9,6.026
"21083","E01022196",10,5.206
"21084","E01022197",10,3.962
"21085","E01022198",7,13.351
"21086","E01022199",8,9.456
"21087","E01022200",3,29.679
"21088","E01022201",6,16.973
"21089","E01022202",8,8.922
"21090","E01022203",9,6.334
"21091","E01022204",8,10.007
"21092","E01022205",6,15.154
"21093","E01022207",7,13.404
"21094","E01022208",10,4.364
"21095","E01022209",8,10.909
"21096","E01022210",5,17.741
"21097","E01022211",7,12.562
"21098","E01022213",6,14.992
"21099","E01022215",5,18.326
"21100","E01022216",6,14.732
"21101","E01022217",8,9.077
"21102","E01022218",4,22.631
"21103","E01022219",10,4.88
"21104","E01022220",8,8.554
"21105","E01022221",7,13.207
"21106","E01022222",6,14.729
"21107","E01022224",8,10.457
"21108","E01022225",8,10.525
"21109","E01022226",5,17.943
"21110","E01022227",5,18.098
"21111","E01022228",3,29.315
"21112","E01022229",7,13.854
"21113","E01022230",6,15.168
"21114","E01022231",4,24.935
"21115","E01022232",6,15.873
"21116","E01022233",4,23.4
"21117","E01022234",7,13.824
"21118","E01022235",6,14.708
"21119","E01022236",5,18.721
"21120","E01022237",3,31.287
"21121","E01022238",2,38.279
"21122","E01022239",6,14.595
"21123","E01022240",4,24.65
"21124","E01022241",4,23.75
"21125","E01022242",5,21.001
"21126","E01022243",4,23.222
"21127","E01022244",5,18.961
"21128","E01022245",3,29.577
"21129","E01022246",8,8.529
"21130","E01022247",7,13.272
"21131","E01022248",6,15.767
"21132","E01022249",6,16.051
"21133","E01022250",4,21.651
"21134","E01022251",3,29.942
"21135","E01022252",6,14.855
"21136","E01022253",5,20.653
"21137","E01022254",3,31.784
"21138","E01022255",8,10.562
"21139","E01022256",3,30.412
"21140","E01022257",8,8.702
"21141","E01022258",5,20.529
"21142","E01022259",8,10.907
"21143","E01022260",4,23.712
"21144","E01022261",5,19.077
"21145","E01022262",5,18.823
"21146","E01022263",6,15.889
"21147","E01022264",6,16.132
"21148","E01022265",5,20.782
"21149","E01022266",5,19.358
"21150","E01022267",7,12.694
"21151","E01022268",4,21.97
"21152","E01022269",5,19.129
"21153","E01022270",6,17.115
"21154","E01022271",6,16.123
"21155","E01022272",4,21.546
"21156","E01022273",7,14.009
"21157","E01022274",7,13.26
"21158","E01022275",9,5.719
"21159","E01022276",10,5.08
"21160","E01022277",8,8.742
"21161","E01022278",9,5.826
"21162","E01022279",9,6.913
"21163","E01022280",8,8.732
"21164","E01022281",10,3.963
"21165","E01022282",10,3.45
"21166","E01022283",10,4.36
"21167","E01022284",2,34.212
"21168","E01022285",2,34.346
"21169","E01022286",4,25.02
"21170","E01022287",8,10.21
"21171","E01022288",2,36.604
"21172","E01022289",1,47.627
"21173","E01022290",2,37.512
"21174","E01022291",1,48.631
"21175","E01022292",2,39.824
"21176","E01022293",2,35.057
"21177","E01022294",2,37.459
"21178","E01022295",10,4.367
"21179","E01022296",6,16.049
"21180","E01022297",10,2.374
"21181","E01022298",8,9.095
"21182","E01022299",8,11.071
"21183","E01022300",8,9.427
"21184","E01022301",4,25.159
"21185","E01022302",6,14.327
"21186","E01022303",6,14.487
"21187","E01022304",10,5.106
"21188","E01022305",10,4.666
"21189","E01022306",10,3.309
"21190","E01022307",10,3.11
"21191","E01022308",10,4.416
"21192","E01022309",5,20.328
"21193","E01022310",4,22.495
"21194","E01022311",1,51.521
"21195","E01022312",5,18.847
"21196","E01022313",10,5.401
"21197","E01022314",9,5.949
"21198","E01022315",10,4.031
